"X","song_id","society_id","line_1","line_10","line_11","line_12","line_13","line_14","line_15","line_16","line_17","line_18","line_19","line_2","line_20","line_21","line_22","line_23","line_24","line_25","line_26","line_27","line_28","line_29","line_3","line_30","line_31","line_32","line_33","line_34","line_35","line_36","line_37","line_4","line_5","line_6","line_7","line_8","line_9","Society_latitude","Society_longitude","Area_latitude","Area_longitude","Region","Division","Subregion","Area","society","alternative_names","People","People2","People3","Focal_years","cantometrics_samplesize","minutage_samplesize","parlametrics_samplesize","phonotactics_samplesize","Koppen_climate_terrain","Koppen_code","Arensberglomax_taxon","Language","Language_nearsubfamily","Language_largersubfamily","Language_family","Glottocode","Country","dplace_id","EA_cu..UPDATE","EA_Prov_name","EA_Prov_.","EA_.","Culture_Wiki","Society_summary","Notes_1","Culture.Sources","Local_latitude","Local_longitude","Homeland_latitude","Homeland_longitude","Preferred_name","Society_location","Audio_notes","Duration","Audio_file","archivalsource_id","Song","Genre","Song_notes","Performers","Instruments","Vocalist_gender","Lyrics","Living_metadata","Recorded_by","Year","Publisher","Publcation_collection","Repository","Classification_notes","Metadata_notes","Sources","Source_tag","new","notes","group_id","PopName","phylogeny.glottocode","Priority.ranking.for.review","pairing.glottocode","SelectGJB","glottocodeProxyGJB","MorePopsPerGlottocode","commentsChiara","samplePopID","geographicRegion","publication","country","lat","lon","QualityAverage","inDataset","samplesize","glottolog.node1","glottolog.NAME","QualityAverageNEW","samplesizeNEW","median_F_hom","varianc_F_hom","median_proportionHET","n","differentiation","ornamentation","rhythm","dynamics","tension"
324,2879,13850,0.0833333333333333,0,0.4,0,0,0,0.666666666666667,0.916666666666667,0,0,0,0,0.25,0.75,0,0.25,0.6,0.5,0,0,0.333333333333333,0.5,0,1,0.5,0.25,0.4,0.5,0.5,0.5,0.75,0.25,0,0,0,0,0,68.64,170.04,65.99,-174.72,"North Eurasia","E North Eurasia","Russian Far East","Chukchi Peninsula","Chaunsky Chuckchi","Chuckchee; Luorawetlan","Chukotko-Kamchatkan Peoples","nan","Paleo-Siberian Peoples","1939; 1956",10,10,3,NA,"Tundra","ET","AH-Siberia","Chukchi","Chukchi","Chukotian","Chukotko-Kamchatkan","chuk1273","Russia",NA,"Ec3","Paleo-Siberians",76,"6710","wiki","Because of the harsh weather conditions and difficulty of life in the area where the Chukchi people live  hospitality and generosity are greatly valued among them. The Chukchi are convinced that all natural phenomena are thought to possess their own spirits. Cultural lifestyle still survives and practiced but it is to a great extent supplemented.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottochuk1273 @Ethnockt @WikiChukchi",68.73,177.49,NA,NA,"Chaunsky Chuckchi","Anadur District  Chukotka Autonomous Okrug  Russia",NA,"0:00:56","T5411R08m","T1712.11","Kolkhoznik Song","Agricultural Song","Collective farmers' song","Nikolai Ankudinov","Male Voice","Men","nan",NA,"Institute of the Peoples of the North","1939","Previously Unpublished","Institute of the Peoples of the North  Leningrad; Former Soviet Union Collection  ACE Online Archive","Institute of the Peoples of the North  Leningrad; Moscow State Conservatory Collection; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Tapes copied and given to Alan Lomax by Moscow Conservatory of Music in 1964","@ALA1939KolkhoznikSong",NA,NA,"13850Chukchichuk1273chuk1273","Chukchi","chuk1273",6,"chuk1273","YES","0","YES",NA,NA,"EURASIA","LazaridisNature2014","Russia",69,169,596170,"AUGUST_2018",15,"chuk1271","Chukotko-Kamchatkan",596170,15,0.1843,0.00243309402666667,0.206912909,10,0.175406897130886,-0.0318307330494723,-0.0785507034482953,-0.0113576382568994,0.0667250999271465
325,2880,13850,0.0833333333333333,0.75,0.8,0,0.6,0,0.666666666666667,0.916666666666667,0.5,0.142857142857143,0,0.125,0.5,0.75,0,0,0.4,0.5,0.333333333333333,0.333333333333333,0,0,0.0909090909090909,0.25,0,0.5,0.4,1,0.5,0.5,0.5,0.25,0,0,0.25,0,0,68.64,170.04,65.99,-174.72,"North Eurasia","E North Eurasia","Russian Far East","Chukchi Peninsula","Chaunsky Chuckchi","Chuckchee; Luorawetlan","Chukotko-Kamchatkan Peoples","nan","Paleo-Siberian Peoples","1939; 1956",10,10,3,NA,"Tundra","ET","AH-Siberia","Chukchi","Chukchi","Chukotian","Chukotko-Kamchatkan","chuk1273","Russia",NA,"Ec3","Paleo-Siberians",76,"6710","wiki","Because of the harsh weather conditions and difficulty of life in the area where the Chukchi people live  hospitality and generosity are greatly valued among them. The Chukchi are convinced that all natural phenomena are thought to possess their own spirits. Cultural lifestyle still survives and practiced but it is to a great extent supplemented.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottochuk1273 @Ethnockt @WikiChukchi",68.73,177.49,NA,NA,"Chaunsky Chuckchi","Anadur District  Chukotka Autonomous Okrug  Russia",NA,"0:01:13","T5411R16m","T1712.19","Lyetchiki","Topical Song","The Pilots","Vukvol  singing and drums  Tatak  iarar","Vukvol  Singing; Drums; Tatak  Iarar","Men","nan",NA,"Institute of the Peoples of the North","1939","Previously Unpublished","Institute of the Peoples of the North  Leningrad; Former Soviet Union Collection  ACE Online Archive","Institute of the Peoples of the North  Leningrad; Moscow State Conservatory Collection; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Tapes copied and given to Alan Lomax by Moscow Conservatory of Music in 1964","@ALA1939Lyetchiki",NA,NA,"13850Chukchichuk1273chuk1273","Chukchi","chuk1273",6,"chuk1273","YES","0","YES",NA,NA,"EURASIA","LazaridisNature2014","Russia",69,169,596170,"AUGUST_2018",15,"chuk1271","Chukotko-Kamchatkan",596170,15,0.1843,0.00243309402666667,0.206912909,10,-0.0382885536150126,-0.0807117228474222,0.0042378216300208,-0.0254478644126587,0.0534044215454341
326,2881,13850,0.0833333333333333,0.5,0.4,0,0,0,0.666666666666667,0.833333333333333,0.25,0,0,0,0.5,0.75,0,0.25,0.6,0.5,0.333333333333333,0,0.333333333333333,0.5,0,0.5,0.5,0.25,0.6,0.75,0.75,0.5,0.75,0.25,0,0,0,0,0,68.64,170.04,65.99,-174.72,"North Eurasia","E North Eurasia","Russian Far East","Chukchi Peninsula","Chaunsky Chuckchi","Chuckchee; Luorawetlan","Chukotko-Kamchatkan Peoples","nan","Paleo-Siberian Peoples","1939; 1956",10,10,3,NA,"Tundra","ET","AH-Siberia","Chukchi","Chukchi","Chukotian","Chukotko-Kamchatkan","chuk1273","Russia",NA,"Ec3","Paleo-Siberians",76,"6710","wiki","Because of the harsh weather conditions and difficulty of life in the area where the Chukchi people live  hospitality and generosity are greatly valued among them. The Chukchi are convinced that all natural phenomena are thought to possess their own spirits. Cultural lifestyle still survives and practiced but it is to a great extent supplemented.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottochuk1273 @Ethnockt @WikiChukchi",68.73,177.49,NA,NA,"Chaunsky Chuckchi","Anadur District  Chukotka Autonomous Okrug  Russia",NA,"0:01:18","T5411R09m","T1712.12","He Went After Roots","Domestic Song","Domestic song about digging edible roots","Nikolai Ankudinov","Male Voice","Men","nan",NA,"Institute of the Peoples of the North","1939","Previously Unpublished","Institute of the Peoples of the North  Leningrad; Former Soviet Union Collection  ACE Online Archive","Institute of the Peoples of the North  Leningrad; Moscow State Conservatory Collection; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Tapes copied and given to Alan Lomax by Moscow Conservatory of Music in 1964","@ALA1939HeWentAfterRoots",NA,NA,"13850Chukchichuk1273chuk1273","Chukchi","chuk1273",6,"chuk1273","YES","0","YES",NA,NA,"EURASIA","LazaridisNature2014","Russia",69,169,596170,"AUGUST_2018",15,"chuk1271","Chukotko-Kamchatkan",596170,15,0.1843,0.00243309402666667,0.206912909,10,0.0395499081483112,-0.0217727239155445,-0.0574190642758711,-0.0138024998645712,-0.00787070866339475
327,2882,13850,0.0833333333333333,0.75,0.8,0,0,0,0.666666666666667,0.833333333333333,0.5,0,0.75,0,0.25,1,0,0.25,0.6,0.5,0.333333333333333,0,0.333333333333333,1,0,0.25,0.5,0.25,0.4,0.75,0.5,0.5,0.75,0.25,0,0,0,0,0,68.64,170.04,65.99,-174.72,"North Eurasia","E North Eurasia","Russian Far East","Chukchi Peninsula","Chaunsky Chuckchi","Chuckchee; Luorawetlan","Chukotko-Kamchatkan Peoples","nan","Paleo-Siberian Peoples","1939; 1956",10,10,3,NA,"Tundra","ET","AH-Siberia","Chukchi","Chukchi","Chukotian","Chukotko-Kamchatkan","chuk1273","Russia",NA,"Ec3","Paleo-Siberians",76,"6710","wiki","Because of the harsh weather conditions and difficulty of life in the area where the Chukchi people live  hospitality and generosity are greatly valued among them. The Chukchi are convinced that all natural phenomena are thought to possess their own spirits. Cultural lifestyle still survives and practiced but it is to a great extent supplemented.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottochuk1273 @Ethnockt @WikiChukchi",68.73,177.49,NA,NA,"Chaunsky Chuckchi","Anadur District  Chukotka Autonomous Okrug  Russia",NA,"0:00:47","T5411R10m","T1712.13","They Came from Afar","Domestic Song","Domestic song","Nikolai Ankudinov","Male Voice","Men","nan",NA,"Institute of the Peoples of the North","1939","Previously Unpublished","Institute of the Peoples of the North  Leningrad; Former Soviet Union Collection  ACE Online Archive","Institute of the Peoples of the North  Leningrad; Moscow State Conservatory Collection; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Tapes copied and given to Alan Lomax by Moscow Conservatory of Music in 1964","@ALA1939TheyCamefromAfar",NA,NA,"13850Chukchichuk1273chuk1273","Chukchi","chuk1273",6,"chuk1273","YES","0","YES",NA,NA,"EURASIA","LazaridisNature2014","Russia",69,169,596170,"AUGUST_2018",15,"chuk1271","Chukotko-Kamchatkan",596170,15,0.1843,0.00243309402666667,0.206912909,10,-0.0140826230901907,0.104293986126864,0.0437427344693193,-0.0326524873334541,0.0561875298127941
328,2883,13850,0.0833333333333333,0.75,0.8,0,0,0,0.666666666666667,0.916666666666667,0.25,0.142857142857143,0,0,0.25,1,0,0.75,0.6,0.5,0.333333333333333,0,0.333333333333333,0.5,0,0.25,1,0.25,0.4,0.75,0.5,0.5,0.75,0.25,0,0,0,0,0,68.64,170.04,65.99,-174.72,"North Eurasia","E North Eurasia","Russian Far East","Chukchi Peninsula","Chaunsky Chuckchi","Chuckchee; Luorawetlan","Chukotko-Kamchatkan Peoples","nan","Paleo-Siberian Peoples","1939; 1956",10,10,3,NA,"Tundra","ET","AH-Siberia","Chukchi","Chukchi","Chukotian","Chukotko-Kamchatkan","chuk1273","Russia",NA,"Ec3","Paleo-Siberians",76,"6710","wiki","Because of the harsh weather conditions and difficulty of life in the area where the Chukchi people live  hospitality and generosity are greatly valued among them. The Chukchi are convinced that all natural phenomena are thought to possess their own spirits. Cultural lifestyle still survives and practiced but it is to a great extent supplemented.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottochuk1273 @Ethnockt @WikiChukchi",68.73,177.49,NA,NA,"Chaunsky Chuckchi","Anadur District  Chukotka Autonomous Okrug  Russia",NA,"0:00:38","T5411R11m","T1712.14","Ancient Song of the Markov Region",NA,"Ancient song regional song","Nikolai Ankudinov","Male Voice","Men","nan",NA,"Institute of the Peoples of the North","1939","Previously Unpublished","Institute of the Peoples of the North  Leningrad; Former Soviet Union Collection  ACE Online Archive","Institute of the Peoples of the North  Leningrad; Moscow State Conservatory Collection; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Tapes copied and given to Alan Lomax by Moscow Conservatory of Music in 1964","@ALA1939AncientSongoftheMarkovRegion",NA,NA,"13850Chukchichuk1273chuk1273","Chukchi","chuk1273",6,"chuk1273","YES","0","YES",NA,NA,"EURASIA","LazaridisNature2014","Russia",69,169,596170,"AUGUST_2018",15,"chuk1271","Chukotko-Kamchatkan",596170,15,0.1843,0.00243309402666667,0.206912909,10,0.0336301638109974,0.139228423033143,0.0359917705417565,-0.0258323877586495,0.115219011447357
329,2884,13850,0.0833333333333333,0.75,0.8,0,0,0,0.666666666666667,0.0833333333333333,0.25,1,0.5,0,0.25,0.75,0,0.5,0.4,0.5,0.333333333333333,0,0.333333333333333,0.5,0,0.25,0.5,0.25,0.4,0.75,0.5,0.5,0.75,0.25,0,0,0,0,0,68.64,170.04,65.99,-174.72,"North Eurasia","E North Eurasia","Russian Far East","Chukchi Peninsula","Chaunsky Chuckchi","Chuckchee; Luorawetlan","Chukotko-Kamchatkan Peoples","nan","Paleo-Siberian Peoples","1939; 1956",10,10,3,NA,"Tundra","ET","AH-Siberia","Chukchi","Chukchi","Chukotian","Chukotko-Kamchatkan","chuk1273","Russia",NA,"Ec3","Paleo-Siberians",76,"6710","wiki","Because of the harsh weather conditions and difficulty of life in the area where the Chukchi people live  hospitality and generosity are greatly valued among them. The Chukchi are convinced that all natural phenomena are thought to possess their own spirits. Cultural lifestyle still survives and practiced but it is to a great extent supplemented.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottochuk1273 @Ethnockt @WikiChukchi",68.73,177.49,NA,NA,"Chaunsky Chuckchi","Anadur District  Chukotka Autonomous Okrug  Russia",NA,"0:00:45","T5411R12m","T1712.15","Song of a Mother","Domestic Song","Domestic song","Nikolai Ankudinov","Male Voice","Men","nan",NA,"Institute of the Peoples of the North","1939","Previously Unpublished","Institute of the Peoples of the North  Leningrad; Former Soviet Union Collection  ACE Online Archive","Institute of the Peoples of the North  Leningrad; Moscow State Conservatory Collection; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Tapes copied and given to Alan Lomax by Moscow Conservatory of Music in 1964","@ALA1939SongofaMother",NA,NA,"13850Chukchichuk1273chuk1273","Chukchi","chuk1273",6,"chuk1273","YES","0","YES",NA,NA,"EURASIA","LazaridisNature2014","Russia",69,169,596170,"AUGUST_2018",15,"chuk1271","Chukotko-Kamchatkan",596170,15,0.1843,0.00243309402666667,0.206912909,10,0.0307651342969435,0.0919222331479683,0.0594161474863491,-0.033377194000785,0.0891993266399267
330,2885,13850,0.0833333333333333,1,0.8,0,0,0,0.666666666666667,0.416666666666667,0,0.857142857142857,0.5,0,0.5,0.75,0,0,0.8,0.5,0.333333333333333,0,0,0,0,0,0,0.5,0.4,0.75,0.5,0.5,0.75,0.25,0,0,0,0,0,68.64,170.04,65.99,-174.72,"North Eurasia","E North Eurasia","Russian Far East","Chukchi Peninsula","Chaunsky Chuckchi","Chuckchee; Luorawetlan","Chukotko-Kamchatkan Peoples","nan","Paleo-Siberian Peoples","1939; 1956",10,10,3,NA,"Tundra","ET","AH-Siberia","Chukchi","Chukchi","Chukotian","Chukotko-Kamchatkan","chuk1273","Russia",NA,"Ec3","Paleo-Siberians",76,"6710","wiki","Because of the harsh weather conditions and difficulty of life in the area where the Chukchi people live  hospitality and generosity are greatly valued among them. The Chukchi are convinced that all natural phenomena are thought to possess their own spirits. Cultural lifestyle still survives and practiced but it is to a great extent supplemented.",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottochuk1273 @Ethnockt @WikiChukchi",68.73,177.49,NA,NA,"Chaunsky Chuckchi","Anadur District  Chukotka Autonomous Okrug  Russia",NA,"0:00:39","T5411R15m","T1712.18","Jocular Song","Comic Song; Dance Song; Jocular Song","Comic song  dance tune","Nikolai Ankudinov","Male Voice","Men","nan",NA,"Institute of the Peoples of the North","1939","Previously Unpublished","Institute of the Peoples of the North  Leningrad; Former Soviet Union Collection  ACE Online Archive","Institute of the Peoples of the North  Leningrad; Moscow State Conservatory Collection; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Tapes copied and given to Alan Lomax by Moscow Conservatory of Music in 1964","@ALA1939JocularSong",NA,NA,"13850Chukchichuk1273chuk1273","Chukchi","chuk1273",6,"chuk1273","YES","0","YES",NA,NA,"EURASIA","LazaridisNature2014","Russia",69,169,596170,"AUGUST_2018",15,"chuk1271","Chukotko-Kamchatkan",596170,15,0.1843,0.00243309402666667,0.206912909,10,-0.0732395453296581,-0.152497867741851,-0.146342135467965,-0.0183770381402983,0.0328228767546885
331,2886,19295,0.5,0,1,0.333333333333333,1,0,1,0.0833333333333333,0.75,1,0,0.625,0.75,0.25,0,1,0.2,0.5,1,1,0.666666666666667,1,0.0909090909090909,1,1,0.25,0,1,0.75,0.25,0.5,0.75,0.5,0.25,1,0,0,14.91,-12.44,19.62,-5.99,"Western Asia","Berber & Semitic North Africa","W Sahara/ Sahel - Berber & Semitic","Mali/ Mauritania","Kunta","Kounta","Arabized Zenata Berbers","Nubians","North African Arabic Speaking Peoples","1952;",10,NA,NA,NA,"Desert Hot","BWh","P-African Bedouin","Wolof","Wolof-BKK","North-Central Atlantic","Atlantic-Congo","nucl1347","Senegal",NA,"Cc18","Arabs of North Africa",49,"24395","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap   @WikiKunta  @Glottonucl1347",16.03,-16.48,NA,NA,"Kunta","Saint-Louis  Senegal",NA,"0:03:56","T5461R21","4A27.A2","Faghou tenedjouhga",NA,"Second excerpt  suite of pieces performed in 'black way'","Mneina mint Nana  Ali ould Eide","Male Voices","Men","nan",NA,"Gilbert Rouget","1952","Institut Francaise D'Afrique Noire","Musique Maure. Musée de l'Homme. Institut Francaise d'Afrique Noire  Saint-Louis du Senegal. MH 54  1952","Sound Archives of the CNRS & the Musée de l'Homme  Centre de Recherche en Etnomusicologie  http://archives.crem-cnrs.fr/; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","4A27 Disque II is missing  recorded excerpts are from Disque I","@IFAN1954MusiqueMaure",NA,NA,"19295nucl1347nucl1347",NA,"nucl1347",10,"nucl1347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.256148031905218,0.390145453198091,0.275948515948248,-0.101193685033159,0.356285485566577
332,2887,19295,0.5,0,1,0.333333333333333,1,0,0,0,0.5,1,0,0.625,0.75,0.25,0,1,0.2,1,1,1,0.666666666666667,0,0.272727272727273,1,1,0.25,0,0.75,0.5,0.5,0.5,0.75,0.5,0.25,1,0.5,0,14.91,-12.44,19.62,-5.99,"Western Asia","Berber & Semitic North Africa","W Sahara/ Sahel - Berber & Semitic","Mali/ Mauritania","Kunta","Kounta","Arabized Zenata Berbers","Nubians","North African Arabic Speaking Peoples","1952;",10,NA,NA,NA,"Desert Hot","BWh","P-African Bedouin","Wolof","Wolof-BKK","North-Central Atlantic","Atlantic-Congo","nucl1347","Senegal",NA,"Cc18","Arabs of North Africa",49,"24395","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap   @WikiKunta  @Glottonucl1347",16.03,-16.48,NA,NA,"Kunta","Saint-Louis  Senegal",NA,"0:01:33","T5461R27","4A27.B4","Beigi II",NA,"Fourth excerpt  suite of pieces performed in 'white way'","Mneina mint Nana  Ali ould Eide","Male Voices","Men","nan",NA,"Gilbert Rouget","1952","Institut Francaise D'Afrique Noire","Musique Maure. Musée de l'Homme. Institut Francaise d'Afrique Noire  Saint-Louis du Senegal. MH 54  1952","Sound Archives of the CNRS & the Musée de l'Homme  Centre de Recherche en Etnomusicologie  http://archives.crem-cnrs.fr/; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","4A27 Disque II is missing  recorded excerpts are from Disque I","@IFAN1954MusiqueMaure",NA,NA,"19295nucl1347nucl1347",NA,"nucl1347",10,"nucl1347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.258586687345212,0.26150428135861,0.187007577079116,0.109358578584113,0.333933877022631
333,2888,19295,0.75,0,1,0.333333333333333,1,0,1,0,0.75,1,0,0.625,0.75,0.25,0,1,0.2,0.75,1,1,0.666666666666667,0.5,0.272727272727273,1,1,0.25,0,0.75,0.5,0.5,0.25,0.75,0.5,0.25,1,0,0,14.91,-12.44,19.62,-5.99,"Western Asia","Berber & Semitic North Africa","W Sahara/ Sahel - Berber & Semitic","Mali/ Mauritania","Kunta","Kounta","Arabized Zenata Berbers","Nubians","North African Arabic Speaking Peoples","1952;",10,NA,NA,NA,"Desert Hot","BWh","P-African Bedouin","Wolof","Wolof-BKK","North-Central Atlantic","Atlantic-Congo","nucl1347","Senegal",NA,"Cc18","Arabs of North Africa",49,"24395","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap   @WikiKunta  @Glottonucl1347",16.03,-16.48,NA,NA,"Kunta","Saint-Louis  Senegal",NA,"0:02:12","T5461R25","4A27.B2","Lekhal: Partie Noir De Signim",NA,"Second excerpt  suite of pieces performed in 'white way'  Lebiadh precedes lekhal in this performance  'contrary to what is normal' (GR)","Mneina mint Nana  Ali ould Eide","Male Voices","Men","nan",NA,"Gilbert Rouget","1952","Institut Francaise D'Afrique Noire","Musique Maure. Musée de l'Homme. Institut Francaise d'Afrique Noire  Saint-Louis du Senegal. MH 54  1952","Sound Archives of the CNRS & the Musée de l'Homme  Centre de Recherche en Etnomusicologie  http://archives.crem-cnrs.fr/; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","4A27 Disque II is missing  recorded excerpts are from Disque I","@IFAN1954MusiqueMaure",NA,NA,"19295nucl1347nucl1347",NA,"nucl1347",10,"nucl1347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.192243649354413,0.329085080608408,0.232606644017755,0.0585907851391939,0.307595728623398
334,2889,19295,0.5,0,1,0.333333333333333,0.8,0.5,0.666666666666667,0.0833333333333333,0.75,1,0.5,0.125,0.75,0.25,0,1,0.6,0.25,1,0,0.666666666666667,0.5,0.818181818181818,1,1,1,0,0.75,0.75,0.75,0.5,0.75,0.5,0.25,0.5,0.5,1,14.91,-12.44,19.62,-5.99,"Western Asia","Berber & Semitic North Africa","W Sahara/ Sahel - Berber & Semitic","Mali/ Mauritania","Kunta","Kounta","Arabized Zenata Berbers","Nubians","North African Arabic Speaking Peoples","1952;",10,NA,NA,NA,"Desert Hot","BWh","P-African Bedouin","Wolof","Wolof-BKK","North-Central Atlantic","Atlantic-Congo","nucl1347","Senegal",NA,"Cc18","Arabs of North Africa",49,"24395","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap   @WikiKunta  @Glottonucl1347",16.03,-16.48,NA,NA,"Kunta","Saint-Louis  Senegal",NA,"0:06:57","T5461R26","4A27.B3","Beigi: Mutekareb, Form Of Poetry",NA,"Third excerpt  suite of pieces performed in 'white way'","Mneina mint Nana  Ali ould Eide","Male Voices","Men","nan",NA,"Gilbert Rouget","1952","Institut Francaise D'Afrique Noire","Musique Maure. Musée de l'Homme. Institut Francaise d'Afrique Noire  Saint-Louis du Senegal. MH 54  1952","Sound Archives of the CNRS & the Musée de l'Homme  Centre de Recherche en Etnomusicologie  http://archives.crem-cnrs.fr/; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","4A27 Disque II is missing  recorded excerpts are from Disque I","@IFAN1954MusiqueMaure",NA,NA,"19295nucl1347nucl1347",NA,"nucl1347",10,"nucl1347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.21741124960887,0.280038956220654,0.138770965811495,0.0702190058035889,0.307520964633964
