"","song_id","society_id","line_1","line_10","line_11","line_12","line_13","line_14","line_15","line_16","line_17","line_18","line_19","line_2","line_20","line_21","line_22","line_23","line_24","line_25","line_26","line_27","line_28","line_29","line_3","line_30","line_31","line_32","line_33","line_34","line_35","line_36","line_37","line_4","line_5","line_6","line_7","line_8","line_9","Society_latitude","Society_longitude","Area_latitude","Area_longitude","Region","Division","Subregion","Area","society","alternative_names","People","People2","People3","Focal_years","cantometrics_samplesize","minutage_samplesize","parlametrics_samplesize","phonotactics_samplesize","Koppen_climate_terrain","Koppen_code","Arensberglomax_taxon","Language","Language_nearsubfamily","Language_largersubfamily","Language_family","Glottocode","Country","dplace_id","EA_cu..UPDATE","EA_Prov_name","EA_Prov_.","EA_.","Culture_Wiki","Society_summary","Notes_1","Culture.Sources","Local_latitude","Local_longitude","Homeland_latitude","Homeland_longitude","Preferred_name","Society_location","Audio_notes","Duration","Audio_file","archivalsource_id","Song","Genre","Song_notes","Performers","Instruments","Vocalist_gender","Lyrics","Living_metadata","Recorded_by","Year","Publisher","Publcation_collection","Repository","Classification_notes","Metadata_notes","Sources","Source_tag","new","notes","group_id","PopName","phylogeny.glottocode","Priority.ranking.for.review","pairing.glottocode","SelectGJB","glottocodeProxyGJB","MorePopsPerGlottocode","commentsChiara","samplePopID","geographicRegion","publication","country","lat","lon","QualityAverage","inDataset","samplesize","glottolog.node1","glottolog.NAME","QualityAverageNEW","samplesizeNEW","median_F_hom","varianc_F_hom","median_proportionHET","n"
"779",551,16666,0.583333333333333,0.5,0.4,0.166666666666667,0,0,0.666666666666667,0.416666666666667,0.5,1,0.25,0,0.5,0.5,0,0,0.4,0.25,0.333333333333333,0,0.333333333333333,1,0,0.5,0,0.25,0.8,0.25,0.25,0.25,0.75,0.5,0.75,0.75,0,0,0,57.22,-7.34,58.15,-6.79,"Europe","Western Europe","Western Isles of Scotland","Outer Hebrides","South Uist","Innse Gall","Hebrideans","Gaelic Scots","Celtic Peoples","1951; 1952",14,NA,NA,NA,"Temperate No Dry Season/ Warm Summer","Cfb","PA-Europe","Scottish Gaelic","Goidelic","Celtic","Indo-European","scot1245","Scotland",NA,NA,NA,NA,"6721","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoscot1245 @Ethnogla @WikiSouthUist",57.57,-7.28,NA,NA,"South Uist","North Uist  Outer Hebrides  Scotland","Old audio file # T5464R40","0:01:17","T5590R09","7B3.B21","Braighe Loch Iall","Song About Nature","The Braes of Locheil  song about nature's beauty  an old them in Celtic poetry","Rena MacLean  mixed chorus","Female Voice; Mixed Voices","Mixed adults","nan","nan","Alan Lomax","1951","Columbia Records","Columbia World Library of Folk and Primitive Music: Scotland. Columbia Records KL 209  1955 ","Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","nan","@CFPM1955Scotland",NA,NA,"16666Scottish_Highlandsscot1245scot1245","Scottish_Highlands","scot1245",9,"scot1245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"780",552,12761,0.416666666666667,0.5,1,0.166666666666667,0,0,0.666666666666667,0.916666666666667,0.5,0.142857142857143,0.25,0,0.25,0.25,0.2,0.25,0.2,1,1,0,0.666666666666667,0,0,0.5,1,0.5,0.8,0,0,0.75,0.75,1,1,1,0,0,0,42.69,23.32,42.68,23.32,"Europe","Southeast Europe/ Balkans","Bulgaria","Sofia","Sofia District","Sofiya","Bulgarians","South Slavs","Slavic Peoples","1954;",8,NA,NA,NA,"Cold No Dry Season/ Warm Summer","Dfb","PA-Europe","Bulgarian","South Slavic","Balto-Slavic","Indo-European","bulg1262","Bulgaria",NA,"Ch5",NA,NA,"55601","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottobulg1262 @Ethnobul @WikiSofia",42.69,23.32,NA,NA,"Sofia District","Sofia  Bulgaria",NA,NA,"nan",NA,"Sofia District Song",NA,"nan","nan","nan",NA,"nan","nan","nan",NA,NA,"nan","nan",NA,"nan","nan",NA,NA,NA,"12761Bulgarianbulg1262bulg1262","Bulgarian","bulg1262",9,"bulg1262","YES","0",NA,NA,NA,"EURASIA","LazaridisNature2014","Bulgaria",42.163403,24.741211,596114,"AUGUST_2018",10,"indo1319","Indo-European",596114,10,0.07084,0.00155535104,0.2357176915,7
"781",554,16666,0.75,0.5,0.4,0.166666666666667,0.2,0.166666666666667,0.666666666666667,0.166666666666667,0.25,0.285714285714286,0.25,0.25,0.5,0.75,0,0.25,0.6,1,0.333333333333333,0,0,0,0.363636363636364,0.5,0,0.5,0.6,0.5,0.75,0.75,0.75,0.5,0.5,1,0,0,0,57.22,-7.34,58.15,-6.79,"Europe","Western Europe","Western Isles of Scotland","Outer Hebrides","South Uist","Innse Gall","Hebrideans","Gaelic Scots","Celtic Peoples","1951; 1952",14,NA,NA,NA,"Temperate No Dry Season/ Warm Summer","Cfb","PA-Europe","Scottish Gaelic","Goidelic","Celtic","Indo-European","scot1245","Scotland",NA,NA,NA,NA,"6721","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoscot1245 @Ethnogla @WikiSouthUist",58.24,-6.66,NA,NA,"South Uist","Lewis and Harris  Outer Hebrides  Scotland","Old audio file # T5464R41","0:00:50","T5590R13","7B3.B29","Héman dubh hi ri oro","Waulking Song; Work Song","Waulking Song  medieval song about a girl's want of a husband","Female leader  female chorus  drum","Female Voice; Female Voices; Drum","Women","nan","nan","Alan Lomax","1951","Columbia Records","Columbia World Library of Folk and Primitive Music: Scotland. Columbia Records KL 209  1955 ","Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","nan","@CFPM1955Scotland",NA,NA,"16666Scottish_Highlandsscot1245scot1245","Scottish_Highlands","scot1245",9,"scot1245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"782",555,20087,0.0833333333333333,0,0.4,0,0.4,0,0.666666666666667,0.416666666666667,0.5,0.571428571428571,0,0.125,0.5,0.5,0,0.25,0.4,0.5,0.666666666666667,0.666666666666667,0.333333333333333,0.5,0.0909090909090909,1,0,0.5,0.4,0.5,0.75,0.5,0.5,0.25,0,0,1,0,0,55.88,-4.28,56.02,-4.11,"Europe","Western Europe","Lowland Scotland","C Lowlands  S E Scotland","Lowland Scotland","Lowland Scots","Lowland Scots","Anglo-Celts","Celtic Peoples","1951; 1950s",7,6,NA,NA,"Temperate No Dry Season/ Warm Summer","Cfb","PA-Europe","Scots","Anglic","Germanic","Indo-European","scot1243","Scotland",NA,NA,NA,NA,"30542","wiki","Fyvie is located in the Aberdeenshire countryside  sitting on the banks of the Ythan. Once known as ‘Fywin ' the name Fyvie is derived from ""Fia-chein"" or ‘Deer hill.' It’s said that the large pearl in the Scottish Crown jewels was found in the Ythan a few miles from Fyvie. At the time it was the biggest pearl ever found in mussels of its sandy pools  known as ""The Rich Rig of Scotland.""",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottoscot1243 @Ethnosco @WikiScottish",56.46,-2.97,NA,NA,"Lowland Scotland","Dundee  Scotland",NA,"0:02:48","T5465R08","7B35.B11","Bogie's Bonny Belle","Love Song; Ballad; Bothy Ballad","A Bothy ballad  in which a ploughboy seduces and impregnates his employer's daughter.","David Stewart","Male Voice","Men","It's a plooman I engaged tae work for met and fee. [meat - food] It was there Bogheid o Cyarnie  it was there I did [ogree].  Noo Bogie hed a daughter  her name was Isabelle  She wis the primrose o this native land and none could her excel.  One night as her [preramble] she choosed me for her guide  To watch the small fish sweeming in Cyarnie's burnie side.  I slipped my airms aroon her waist  and fae her feet did slide   And there she lay contentit on Cyarnie's burnie side.  But when her father heard of this  he swore he was [none dull] Says  ""You beguiled my daughter  my sorrows has begun.""  For it's nine lang months has past and gone  she brought to me a son  And I was quickly sent for tae see what could be done.  They said that I wid marry her  but o that widna dee. Sayin  ""You are nae a match for her  nor her nae match for thee.""  But if she gets anither match her father he can tell That Geddes got the maidenheid o Bogie's bonny Belle.  But noo she's merrit tae a tin smith  and lives in Huntly toon   Maks naphty lamps and ladles  aye till all the country roon. [naptha]  For the powers above protect this girl  and keep her aye in [pine]. And keep her all from danger who has this heart of mine.  And keep her aye contentit  and always free from pride. And I'll return till Bogie's lands on the crooked burnie side.  For it's nine lang month has past and gone  auld Geddes he can tell  For noo she's Mistress Bowman  nae mair she's Bogie's Belle.","nan","Alan Lomax; Hamish Henderson","1950s","Caedmon Records","Scottish Recordings  ACE Online Archive","Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","The Folk Songs of Britain  Volume 1: Songs of Courtship. Caedmon Records TC 1142  1961","@ALA1950sBogiesBonnyBell",NA,NA,"20087Scottish_Fifescot1243scot1243","Scottish_Fife","scot1243",4,"scot1243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"783",5,62459,0.0833333333333333,0,1,0,0.8,0,0.666666666666667,0,0.5,1,0.5,0.625,0.75,0.25,0,0.25,0.8,0.25,0,0,0,0.5,0.0909090909090909,1,1,0.5,0.4,0.75,0.75,0.5,0.75,0.25,0,0,0.25,0,0,5.19,119.97,7.72,124.98,"Southeast Asia","Island S E Asia","S Philippines","Mindanao","Sama","Sea Gypsies; Badjaw; Bajau Laut; Bajo; Luwa'an; Pala'au; Sama; Sama Dilaut; Turijene'","Sama-Bajau Peoples","Moro Peoples","Philippines Indigenous Peoples","1953-73",1,NA,NA,NA,"Tropical Rainforest","Af","HF-Sea Gypsy","Sama-Bajaw","Sama-Bajaw","Malayo-Polynesian","Austronesian","sama1302","Philippines",NA,"Ia13",NA,NA,"19048","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap    @WikiSama-Bajau @Glottosama1302",4.75,119.41,NA,NA,"Sama","Sitangkai Island  Philippines",NA,"0:02:33","T5422R19","3A34.A8","Kalaian ",NA,"Epic song about Kalaian  short excerpt sung by Tak Birul from the Sitangkai Islands ","Tak Birul","Male Voice","Men","nan","nan","Ivan Polunin","1953-73","Capitol Records","A Visit to Borneo: Exotic Music of the Dusun  Murut and Bajau Tribes. Capitol Records T10271","The Archives of Traditional Music  Indiana University  Bloomington; Copy in Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","nan","@Capitol1961VisitToBorneo",NA,NA,"62459sama1302sama1302","Bajo","sout2918",10,"sout2918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"784",653,15676,0.416666666666667,0.25,0.8,0.166666666666667,0.4,0.5,0.666666666666667,0.416666666666667,0.5,0.857142857142857,0,0.5,0.5,0.5,0,0,0.6,0.75,0,0,0.666666666666667,0,0.363636363636364,0.75,0,0.5,0.6,0.25,0.5,0.75,0.75,0.5,0.5,0.5,0.5,0.5,1,42.24,-7.53,42.74,-8.02,"Europe","Southern Europe","N W Spain","Galicia","Galicia","Galiza","Galicians","N Celtic Iberians","Latin Peoples","1952",10,NA,NA,NA,"Temperate Dry Summer/ Warm Summer","Csb","nan","Galician","Galician Romance","Latinic","Indo-European","gali1258","Spain",NA,"Ce6",NA,NA,NA,"wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottogali1258 @Ethnoglg @WikiGalicians",42.94,-9.19,NA,NA,"Galicia","Corcubión  A Coruña  Galicia  Spain",NA,"0:02:26","T5471R08","7D8.A3","Coplas a San Pedro","Popular religious song","Sung in Galician; song for the eve of St. Peter's Day  labelled ""Parranda"" for the groups of villagers who made house visits","Maria Lago Canoza  Carmen Lago Canoza  María Martínez Gómez  María Lorenzo Vigo","4 female voices  tambourine","Women","Co voso San Pedro  Levantaivos mozas  (cando o río secou  andiveronno os nenos).  Todas van de blanco  donde son aquelas  son as de Granada  que van polo campo.  Que van de vermello  donde son aquelas  son as de Granada  van para San Pedro.  Ben o vin bailare ao señor San Pedro coa Margaritiña na fonte Vilare.  Era un lambeteiro  o señor S. Pedro  que comía o galo  e deixou o peteiro. Ay huhuhu...","nan","Alan Lomax with Jeannette Bell","1952","Westminster","Spanish Recordings  ACE Online Archive","Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Songs and Dances of Spain  Volume 8: Galicia. Westminister W-12020","@ALA1952ParrandaDeSanPedro",NA,NA,"15676Spanish_Galiciagali1258gali1258","Spanish_Galicia","gali1258",7,"gali1258","YES","0",NA,NA,NA,"EURASIA","LazaridisNature2014","Spain",42.5,-8.1,596134,"AUGUST_2018",5,"indo1319","Indo-European",596134,5,0.06686,1.529658e-05,0.236762956,10
"785",654,15676,0.416666666666667,0,0.8,0.166666666666667,0,0,0.666666666666667,0.416666666666667,0.25,0.857142857142857,0,0,0.25,0.5,0.6,0,0.6,0.5,0,0,0.333333333333333,0.5,0,1,0,0,0.8,0.5,0.75,0.5,0.75,1,0.75,0.75,0,0,0,42.24,-7.53,42.74,-8.02,"Europe","Southern Europe","N W Spain","Galicia","Galicia","Galiza","Galicians","N Celtic Iberians","Latin Peoples","1952",10,NA,NA,NA,"Temperate Dry Summer/ Warm Summer","Csb","nan","Galician","Galician Romance","Latinic","Indo-European","gali1258","Spain",NA,"Ce6",NA,NA,NA,"wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @Koppen2006UpdatedWorldMap @Glottogali1258 @Ethnoglg @WikiGalicians",42.27,-8.83,NA,NA,"Galicia","Hío  Pontevedra  Galicia  Spain",NA,"0:00:44","T5471R09","7D8.A8,1","San Andrés do Hío + Zarandeáte, moza","From medley of local popular songs, religious and secular","Last two sections of a medley of local popular songs: verses about Saint Andrew  and a mildly picaresque verse about a girl","Aurea González Avendaño  José Sotelo and unidentified village people","Mixed voices","Mixed adults","Santo San Andrés do Hío  levavanno para Ardán   nunca lle quixo pasar  o río de San Cibrán.  Aylalala Zarandeate moza  zarandeate ben   si no é pra este ano  é pra o ano que ven.","nan","Alan Lomax with Jeannette Bell","1952","Westminster","Spanish Recordings  ACE Online Archive","Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Songs and Dances of Spain  Volume 8: Galicia. Westminister W-12020","@ALA1952CanciónDeSanAndrès",NA,NA,"15676Spanish_Galiciagali1258gali1258","Spanish_Galicia","gali1258",7,"gali1258","YES","0",NA,NA,NA,"EURASIA","LazaridisNature2014","Spain",42.5,-8.1,596134,"AUGUST_2018",5,"indo1319","Indo-European",596134,5,0.06686,1.529658e-05,0.236762956,10
"786",658,11804,0.416666666666667,0,0.8,0.166666666666667,0,0,0.666666666666667,0.416666666666667,0.5,0.571428571428571,0,0,0.5,0.5,0,0.25,0.4,0.25,0.333333333333333,0,0,0,0,1,0,0.5,0.4,0,0.5,0.5,0.5,0.5,0.75,0.5,0,0,0,43.28,-1.32,43.12,-2.35,"Europe","Southern Europe","N Spain","Basque Aut. Community & Navarre","Spanish Basques","Euskaldunak; Vascos; Bascos","Basque Peoples","Northern Iberians","Latin Peoples","1952",11,10,1,10,"Temperate No Dry Season/ Warm Summer","Cfb","PA-Europe","Basque (language isolate)","Basque (language isolate)","Basque (language isolate)","Basque (language isolate)","basq1248","Spain",NA,"Ce8","Southern Europe",56,"7214","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottobasq1248 @Ethnoeus @WikiBasques",43.03,-1.91,NA,NA,"Spanish Basques","Uitzi  Nevarra  Spain","Old audio file # T5462R24","0:00:55","T5587R01","7D6.A10, first song; CHB4B2.29","Bentara Noa","Artaxuriketa -corn-shucking song, group work song","First of three short songs sung at this session by young girls while gathering  for a corn shucking bee.","Andresa Ariztimuño (Apezenea)  Mikaela Ariztimuño (Apezenea)  Engrazia Ariztimuño (Etxeberria)  Maria Josefa Araniguria (Maisuenea)  Txarito Araniguria (Maisuenea)  Rosario Zabaleta (Baztarrika): voices","Girls' Voices","Girls","Bentara noa  bentatik nator./ Bentan det nik nire gogoa. Hango arrosa klabelinetan. / Hartu det nik amodioa.  Zu eder eta ni galant eta / Ederretan det nik nire gogoa. Ederrenetan galantena da / Kattalin presentekoa.  Honek amorez behar emen du / Bera den bezalakoa.  Bera ona da ta hobia luke. / Martintxo Aizarrenekoa.   Translation:  I’m going to the Venta  I’m coming from the Venta  in the Venta I have my thoughts. Between the roses and carnations there  I have my love. You are beautiful and I’m a gallant  among the beautiful ones I have my thoughts. The most elegant among the most beautiful  Kattalin here. She’d need a love / similar to her. She’s good  and would prefer / Martintxo  the one from Aizarrenea.","BENTARA NOA/I’M GOING TO THE TRADING POST Sung by Andresa Ariztimuño  Mikaela Ariztimuño  Engrazia Ariztimuño  Maria Josefa Araniguria  Txarito Araniguria and Rosario Zabaleta. Recorded in Uitzi  December 30  1952. 1:16. W1.10  Bentara noa  Larre berrian and Gogoan nerabilen are three artaxuriketa  corn shucking songs sung by the young women during the winter  when young people of both sexes would get together to shuck the corn. These work sessions usually became song sessions  mostly with a courtship theme: the songs become a kind of game naming the young man who was attractive to each girl. As is customary  the girls who sang for Alan Lomax are identified by the names of their houses: Andresa Ariztimuño (Apezenea)  Mikaela Ariztimuño (Apezenea)  Engrazia Ariztimuño (Etxeberria)  Maria Josefa Araniguria (Maisuenea)  Txarito Araniguria (Maisuenea) and Rosario Zabaleta (Baztarrika).","Alan Lomax with Jeannette Bell","1952","Westminster","Spanish Recordings  ACE Online Archive","Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Songs and Dances of Spain: Volume 6: The Spanish Basques. Westminister W-12018","@ALA1952BentaraNoaLareBentianOyOanNera",NA,NA,"11804Spanish_Basquebasq1248basq1248","Spanish_Basque","basq1248",9,"basq1248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"787",659,11804,0.583333333333333,0,0.8,0.166666666666667,0,0,0.666666666666667,0.416666666666667,0.5,0.571428571428571,0,0,0.5,0.5,0.6,0,0.6,0.75,0,0,0,0,0,1,0,0.25,0.8,0,0.5,0.5,0.75,1,0.75,1,0,0,0,43.28,-1.32,43.12,-2.35,"Europe","Southern Europe","N Spain","Basque Aut. Community & Navarre","Spanish Basques","Euskaldunak; Vascos; Bascos","Basque Peoples","Northern Iberians","Latin Peoples","1952",11,10,1,10,"Temperate No Dry Season/ Warm Summer","Cfb","PA-Europe","Basque (language isolate)","Basque (language isolate)","Basque (language isolate)","Basque (language isolate)","basq1248","Spain",NA,"Ce8","Southern Europe",56,"7214","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottobasq1248 @Ethnoeus @WikiBasques",43.13,-2.07,NA,NA,"Spanish Basques","Tolosa  Guipuzcoa  Basque Country  Spain",NA,"0:01:22","T5462R29","7D6.B3","Santa Ageda","Saint's song, house visit song","Traditionally sung on the eve of St. Agatha's Day (Feb 4)  when groups of young men go from house to house singing for drinks and money.","Unidentified male voices","Male Voices","Men","Dios te salve  jende noblia  / gabon jainkuak direla. Legearekin kunpli dezagun  / Santa Ageda Bezpera. Ospatu (de)zagun Ageda Deuna. / Bihar da Deun Ageda. Ohitura ona piztutzearren  / honera etorri gera. Dios te salve  jende nobla . . . Koplatu nahiz zahar eta gazte / gabiltz gogoz atez  ate  etxe honetan zorion hutsa  / betiko izan dezaten. Dios te salve . . . Oparitxua hartu degu ta / orain abia gaitian. Ongi bizi izan urte askotan  / agur ikusi artian.  Translation:  God save you  noble people  / these are holy nights. Let’s fulfill the law  / the fiesta of Saint Agatha. Let’s celebrate Saint Agatha  / tomorrow is Saint Agueda’s Day  to revive the tradition / we’ve come here. God save you . . . Singing old and young  we come happily from door to door  may you be happy in this house / always. We’ve received our gifts and / now we’re leaving. Enjoy life for many years / till we see [each other] again.","nan","Alan Lomax with Jeannette Bell","1952","Westminster","Spanish Recordings  ACE Online Archive","Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Songs and Dances of Spain: Volume 6: The Spanish Basques. Westminister W-12018","@ALA1952SantaAguida",NA,NA,"11804Spanish_Basquebasq1248basq1248","Spanish_Basque","basq1248",9,"basq1248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"788",660,11804,0.0833333333333333,0.5,0.6,0,0,0,0.666666666666667,0.166666666666667,0.5,0.571428571428571,0,0,0.5,0.5,0,0.25,0.4,0.25,1,0,0.666666666666667,0.5,0,0.5,0,0.25,0.8,0,0,0.5,0.5,0.25,0,0,0,0,0,43.28,-1.32,43.12,-2.35,"Europe","Southern Europe","N Spain","Basque Aut. Community & Navarre","Spanish Basques","Euskaldunak; Vascos; Bascos","Basque Peoples","Northern Iberians","Latin Peoples","1952",11,10,1,10,"Temperate No Dry Season/ Warm Summer","Cfb","PA-Europe","Basque (language isolate)","Basque (language isolate)","Basque (language isolate)","Basque (language isolate)","basq1248","Spain",NA,"Ce8","Southern Europe",56,"7214","wiki","nan",NA,"@Murdock1967EA @Murdock1968WorldSamplingProvinces @Lomax1989Cantometrics @ArensbergLomax1977Subsistence @Koppen2006UpdatedWorldMap @Glottobasq1248 @Ethnoeus @WikiBasques",43.32,-2.42,NA,NA,"Spanish Basques","Ondarroa  Biscay  Basque Country  Spain",NA,"0:02:01","T5462R25","7D6.B4","Neuk alboan daukat / Aitita dala Tutulumendi / Neure umia lo ta lo","Hiru Lo-Kanta - Lullabies","Three short lullabies sung by a fisherwoman; cradle heard in background","Unidentified woman","Female Voice","Women","(1) Neuk alboan daukat / papardu hau baino. Maite go zaitudala zu.  Neure maite arru (e)ta arru   / gaur zoaz (e)ta bihar erdu. Lo  lo  lo.  Translation:  With me I have / this beautiful little boy. I love you so much / my love  ro  ro  today you leave and you come back tomorrow.  Sleep  sleep  sleep.  (2) Aitita dala Tutulumendi. / Amuma dala masusta. Aita joan da Gasteizera. / Ama bidean galduta. Lo  lo.  Translation:  Grandfather is Tutulumendi   Grandmother’s a sweetie [lit. blackberry]  Daddy’s gone to Vitoria / and Mommy’s lost her way. Go to sleep  go to sleep.  (3) Neure umia lo ta lo / zeuk orain neuk gero.  Biok batera lo egiteko   / etxian inor ez dago  lo  lo. Egizu lolotxu  lolotxu [spoken]   lo  lo  lo  lo  Translation:  My little child sleeping  sleeping  you sleep now  and I will later. There’s no one[else] at home.  Then we’ll both sleep. Lo  lo  dream a little dream. [spoken]  Sleep  sleep...","nan","Alan Lomax with Jeannette Bell","1952","Westminster","Spanish Recordings  ACE Online Archive","Alan Lomax Collection  American Folklife Center  Library of Congress",NA,"nan","Songs and Dances of Spain: Volume 6: The Spanish Basques. Westminister W-12018","@ALA1952Lo-Lo",NA,NA,"11804Spanish_Basquebasq1248basq1248","Spanish_Basque","basq1248",9,"basq1248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
